F0	F10	F20	F30	F40	F50	F60
2L.8567328619587	0.0492610837438424	0.0759493670886076	0.207407407407407	0.140625	0.243697478991597	0.228260869565217	0.271317829457364
2L.9357398545922	0.357142857142857	0.346153846153846	0.177777777777778	0.208955223880597	0.28	0.297297297297297	0.203703703703704
2L.5886254149585	0.119521912350598	0.1875	0.156862745098039	0.0645161290322581	0.119565217391304	0.177777777777778	0.290909090909091
2L.2521116403853	0.0809061488673139	0.0720720720720721	0.0952380952380952	0.0512820512820513	0.0196078431372549	0.00961538461538462	0.0120481927710843
2L.1909476902150	0.0259067357512953	0.0126582278481013	0	0	0	0	0
2L.835161767519	0.281954887218045	0.413461538461538	0.186274509803922	0.227272727272727	0.072289156626506	0.147058823529412	0.227848101265823
2L.9691983105791	0.0192307692307692	0.010989010989011	0	0	0	0	0
2L.8635430361114	0.0028735632183908	0	0	0	0	0	0
2L.2759017451629	0.379310344827586	0.44578313253012	0.425675675675676	0.40625	0.357142857142857	0.453125	0.484848484848485
2L.5985477101057	0.00408163265306122	0	0	0	0	0	0
2L.1254675418457	0.313868613138686	0.275	0.301470588235294	0.397260273972603	0.319526627218935	0.306818181818182	0.5
2L.8563374357913	0.0109289617486339	0.0123456790123457	0	0	0	0	0
2L.4977071292632	0.0333333333333333	0.0857142857142857	0.0265486725663717	0.0188679245283019	0	0	0
2L.7733109285138	0.021505376344086	0.0208333333333333	0	0	0	0	0
2L.5780198967534	0.176470588235294	0.10989010989011	0.0693069306930693	0.0728476821192053	0.051948051948052	0.0337078651685393	0
2L.7955920061904	0.019047619047619	0.0260869565217391	0	0	0	0	0
2L.4768924210882	0.113924050632911	0.0776699029126214	0.0704225352112676	0.0266666666666667	0.0326086956521739	0.0454545454545455	0.010989010989011
2L.2790442969955	0.0476190476190476	0.0309278350515464	0.0567375886524823	0.0991379310344828	0.159090909090909	0.222222222222222	0.330645161290323
2L.3186239849575	0.00738007380073801	0	0	0	0	0	0
2L.3525406354586	0.188940092165899	0.214876033057851	0.239234449760766	0.323529411764706	0.114285714285714	0.181818181818182	0.112359550561798
2L.6504920315289	0.0192307692307692	0	0	0	0	0	0
2L.4491272760365	0.221052631578947	0.28	0.349056603773585	0.344339622641509	0.201923076923077	0.232323232323232	0.327586206896552
2L.39917068990	0.0476190476190476	0.0125	0	0	0	0	0
2L.4127653711360	0.00389105058365759	0.00869565217391304	0.0254237288135593	0.03125	0.0306122448979592	0.0689655172413793	0
2L.9426418340255	0.0317460317460317	0.0476190476190476	0.00793650793650794	0	0	0	0
2L.9608071672272	0.453125	0.373333333333333	0.272727272727273	0.442622950819672	0.375	0.43030303030303	0.435185185185185
2L.5587108845430	0.0671140939597315	0.112359550561798	0.263157894736842	0.161849710982659	0.270491803278689	0.443478260869565	0.476190476190476
2L.6855566773699	0.00427350427350427	0.00840336134453781	0	0.0379746835443038	0	0	0
2L.1582688240228	0.641350210970464	0.540740740740741	0.356435643564356	0.342857142857143	0.210526315789474	0.240384615384615	0.402597402597403
2L.678026931291	0.0526315789473684	0.0923076923076923	0.0283687943262411	0	0.0150375939849624	0	0
2L.704871930402	0	0.0172413793103448	0	0	0	0	0
2L.7902284399093	0.0116618075801749	0.0062111801242236	0	0	0	0	0
2L.8313208353936	0.0524475524475524	0.0504201680672269	0.0606060606060606	0.107784431137725	0.0784313725490196	0.101449275362319	0.0272727272727273
2L.7929620381313	0.185714285714286	0.25	0.294117647058824	0.347826086956522	0.323232323232323	0.392405063291139	0.488372093023256
2L.2555461227910	0.0339622641509434	0.0746268656716418	0.032258064516129	0.0365853658536585	0.0481927710843374	0.0779220779220779	0.0806451612903226
2L.5613457676894	0.202247191011236	0.162162162162162	0.113636363636364	0.108108108108108	0.25	0.36	0.373626373626374
2L.6262498068157	0.00581395348837209	0	0.0116279069767442	0.0196078431372549	0	0.0121951219512195	0
2L.4034985670181	0.0829875518672199	0.0721649484536082	0.075187969924812	0.0117647058823529	0.0363636363636364	0.0149253731343284	0.0254237288135593
2L.6068436285116	0.053030303030303	0.0470588235294118	0.0476190476190476	0	0	0	0
2L.5249056246011	0.11731843575419	0.142857142857143	0.147651006711409	0.0212765957446809	0.0441176470588235	0.0975609756097561	0.0606060606060606
2L.7226727241755	0.344569288389513	0.392857142857143	0.433333333333333	0.450704225352113	0.507246376811594	0.390909090909091	0.359154929577465
2L.1684203222404	0.103896103896104	0.0714285714285714	0.176991150442478	0.103448275862069	0.0897435897435897	0	0
2L.2581764549535	0	0.0229007633587786	0.0384615384615385	0.0774647887323944	0.0689655172413793	0.05	0.0857142857142857
2L.5361421114133	0.0276497695852535	0.0707070707070707	0.0967741935483871	0.0714285714285714	0.0927835051546392	0.180851063829787	0.115384615384615
2L.8374612305577	0.0145454545454545	0	0	0	0	0	0
2L.9922080139888	0.0467836257309941	0.038961038961039	0	0	0	0	0
2L.8631928731788	0.0147058823529412	0.00746268656716418	0.0135135135135135	0.0130718954248366	0	0	0.00746268656716418
2L.4147511453039	0.661971830985915	0.48062015503876	0.333333333333333	0.465608465608466	0.365853658536585	0.391061452513966	0.443548387096774
2L.6898279318080	0.0199004975124378	0.00793650793650794	0.0145985401459854	0.00826446280991736	0	0	0
2L.2496787362388	0.078125	0.144067796610169	0.185714285714286	0.155172413793103	0.0825688073394495	0.0603448275862069	0.101910828025478
2L.6219611207810	0.00649350649350649	0	0	0	0	0	0
2L.8953589843887	0.124137931034483	0.0459770114942529	0.0576923076923077	0.0163934426229508	0	0.0454545454545455	0
2L.7572222752056	0.013215859030837	0	0	0	0	0	0
2L.7685869262733	0.0185185185185185	0.024390243902439	0.0416666666666667	0.0241935483870968	0.0421052631578947	0.0194174757281553	0.0192307692307692
2L.353507730226	0.0360824742268041	0	0	0	0	0	0
2L.7199487035119	0.215909090909091	0.204081632653061	0.184466019417476	0.211538461538462	0.308641975308642	0.329411764705882	0.372093023255814
2L.9316979517497	0.0384615384615385	0.0967741935483871	0.121212121212121	0.0697674418604651	0.161904761904762	0.129032258064516	0.13953488372093
2L.9684386007231	0.245192307692308	0.150793650793651	0.150943396226415	0.123348017621145	0.0818181818181818	0.105263157894737	0.0742857142857143
2L.5337194255941	0.0168539325842697	0.00819672131147541	0	0	0	0	0
2L.8989687823957	0.391061452513966	0.466101694915254	0.5	0.264367816091954	0.359223300970874	0.33695652173913	0.233766233766234
2L.7731831049766	0.0050251256281407	0	0	0	0	0	0
2L.8576279357881	0.0314465408805031	0.0493827160493827	0	0.0533333333333333	0.0114942528735632	0.0125	0.0116279069767442
2L.4729667655171	0.217142857142857	0.208791208791209	0.214285714285714	0.125	0.101123595505618	0.166666666666667	0.135593220338983
2L.7188889099664	0.0425531914893617	0.0927835051546392	0.107142857142857	0.131578947368421	0.0657894736842105	0.0789473684210526	0.0533333333333333
2L.9867399233899	0.519607843137255	0.494252873563218	0.373737373737374	0.210526315789474	0.255813953488372	0.271739130434783	0.195121951219512
2L.4165708073865	0.0114285714285714	0.01	0.0428571428571429	0.0348837209302326	0.00900900900900901	0.0206185567010309	0.00952380952380952
2L.5983263613388	0.228070175438596	0.220338983050847	0.261261261261261	0.230769230769231	0.114754098360656	0.0654205607476635	0.0454545454545455
2L.1029024015171	0.024	0	0.024	0	0.0521739130434783	0.0833333333333333	0.0897435897435897
2L.2918670472622	0.0285714285714286	0	0	0.049079754601227	0.0217391304347826	0.0261437908496732	0.040983606557377
2L.7715501951790	0.159722222222222	0.280487804878049	0.214285714285714	0.148936170212766	0.212121212121212	0.3125	0.377049180327869
2L.6208869286550	0.530232558139535	0.485074626865672	0.496124031007752	0.43956043956044	0.364583333333333	0.414414414414414	0.393548387096774
2L.1751586153013	0.00598802395209581	0	0	0	0	0	0
2L.6866015840336	0.040625	0.160839160839161	0.135714285714286	0.0714285714285714	0.135416666666667	0.0555555555555556	0.0721649484536082
2L.5787046766617	0	0.0202020202020202	0.111111111111111	0.0568181818181818	0.0350877192982456	0.145833333333333	0.0776699029126214
2L.1100806694207	0.332335329341317	0.448818897637795	0.391304347826087	0.404371584699454	0.489130434782609	0.533333333333333	0.514705882352941
2L.8084700713094	0.206451612903226	0.185714285714286	0.227848101265823	0.240506329113924	0.34375	0.238341968911917	0.216981132075472
2L.5256921320412	0.0176470588235294	0.0117647058823529	0.0166666666666667	0.0638297872340425	0.0608695652173913	0	0
2L.7582291347048	0.25609756097561	0.464788732394366	0.315789473684211	0.304347826086957	0.416666666666667	0.458333333333333	0.486486486486487
2L.7523621212550	0.0810810810810811	0.0116279069767442	0	0.0283018867924528	0.029940119760479	0	0
2L.9413990340739	0.123076923076923	0.0390625	0	0	0	0	0
2L.8407084523565	0.407407407407407	0.3625	0.336633663366337	0.25	0.367088607594937	0.340425531914894	0.241935483870968
2L.3092096948533	0.413793103448276	0.57	0.391304347826087	0.513157894736842	0.525252525252525	0.427184466019417	0.527272727272727
2L.3542885181402	0.465	0.466019417475728	0.411111111111111	0.528735632183908	0.362745098039216	0.25	0.314285714285714
2L.4409154160562	0.00467289719626168	0.0377358490566038	0	0	0	0	0
2L.7488330087286	0.239520958083832	0.376811594202899	0.466666666666667	0.445544554455446	0.414634146341463	0.377622377622378	0.324137931034483
2L.9598861270137	0.0111111111111111	0	0.036036036036036	0	0	0	0
2L.8712108854908	0.428571428571429	0.404255319148936	0.485714285714286	0.558139534883721	0.455882352941176	0.428571428571429	0.444444444444444
2L.2581760877349	0.15625	0.325757575757576	0.333333333333333	0.40625	0.582191780821918	0.612676056338028	0.626086956521739
2L.7882764412554	0.136752136752137	0.0736842105263158	0.0140845070422535	0.100719424460432	0.131147540983607	0.0821917808219178	0.1875
2L.3424603931655	0.222826086956522	0.26890756302521	0.197080291970803	0.424528301886792	0.159574468085106	0.192307692307692	0.238095238095238
2L.6654839322636	0.0185185185185185	0	0	0	0	0	0
2L.4648854064469	0.0584415584415584	0.024390243902439	0.0476190476190476	0.0897435897435897	0.0793650793650794	0.151162790697674	0.108333333333333
2L.9098300775576	0.00471698113207547	0	0.00819672131147541	0	0	0	0.0117647058823529
2L.2253490255346	0.0450928381962865	0.054421768707483	0.0277777777777778	0.0357142857142857	0.0588235294117647	0.0196078431372549	0.0654205607476635
2L.7516545393585	0.3215859030837	0.142857142857143	0.117647058823529	0.134146341463415	0.174242424242424	0.107692307692308	0.152317880794702
2L.9289444124055	0.00613496932515337	0	0	0	0	0	0
2L.5178113164711	0.00420168067226891	0	0	0	0	0	0
2L.6727020044518	0.0157068062827225	0.0285714285714286	0.0211267605633803	0	0	0	0
2L.48875323269	0.453488372093023	0.379032258064516	0.439393939393939	0.426666666666667	0.405405405405405	0.397435897435897	0.336206896551724
2L.7244534816603	0.00442477876106195	0.0283687943262411	0	0	0	0	0
2L.4314972062569	0.00598802395209581	0	0	0	0	0	0
2L.723697428005	0.0241545893719807	0.00769230769230769	0	0.0222222222222222	0	0	0
2L.4640358753523	0.0117647058823529	0	0	0	0	0	0
2L.5260342304430	0	0.0338983050847458	0.0476190476190476	0.0909090909090909	0.0512820512820513	0.269230769230769	0.246575342465753
2L.159428801320	0.0238095238095238	0.0108695652173913	0.00763358778625954	0	0	0	0
2L.7530594667572	0.00593471810089021	0.0122699386503067	0	0	0	0	0
2L.1193095673999	0.323170731707317	0.376344086021505	0.326388888888889	0.224489795918367	0.181818181818182	0.326086956521739	0.193548387096774
2L.4298845256784	0.0961538461538462	0.115384615384615	0.142857142857143	0.0625	0.0882352941176471	0	0
2L.4420743876487	0.3125	0.379310344827586	0.359550561797753	0.401098901098901	0.282051282051282	0.297029702970297	0.243243243243243
2L.4921942085525	0.0257731958762887	0.0172413793103448	0.0538922155688623	0	0.0273972602739726	0.027027027027027	0.0229885057471264
2L.7197570324435	0.142857142857143	0.174418604651163	0.166666666666667	0.189189189189189	0.247706422018349	0.245098039215686	0.371900826446281
2L.8192460061484	0.517241379310345	0.651515151515151	0.517241379310345	0.454545454545455	0.382978723404255	0.325	0.343283582089552
2L.4562561077547	0.121107266435986	0.15625	0.136363636363636	0.0869565217391304	0.151315789473684	0.297619047619048	0.395061728395062
2L.9859267918493	0.104395604395604	0.132075471698113	0.076271186440678	0.0340909090909091	0.0666666666666667	0.154639175257732	0.245454545454545
2L.3900227259831	0.0152284263959391	0.00840336134453781	0.0307692307692308	0	0	0	0
2L.6839470474240	0.146017699115044	0.147058823529412	0.17	0.18	0.212765957446809	0.157142857142857	0.242857142857143
2L.9392123612921	0.0848484848484849	0.114503816793893	0.08	0.111111111111111	0.0648148148148148	0.0208333333333333	0.0901639344262295
2L.334150635408	0.00518134715025907	0	0.00775193798449612	0	0	0	0
2L.7291387514484	0.00284900284900285	0.0151515151515152	0.0232558139534884	0	0	0	0
2L.8507417650421	0.509803921568627	0.558441558441558	0.6	0.596153846153846	0.323943661971831	0.358974358974359	0.144736842105263
2L.5991943563941	0.17156862745098	0.280701754385965	0.485148514851485	0.618181818181818	0.504201680672269	0.428571428571429	0.482142857142857
2L.3641705585064	0.0964467005076142	0.012987012987013	0.0212765957446809	0.016260162601626	0.024390243902439	0.0420168067226891	0.016
2L.5341963809068	0.495049504950495	0.416666666666667	0.540540540540541	0.586206896551724	0.428571428571429	0.402777777777778	0.36
2L.100092220825	0.0182926829268293	0.0208333333333333	0.0114942528735632	0	0.0117647058823529	0	0
2L.2339294966964	0.211764705882353	0.337662337662338	0.315068493150685	0.266666666666667	0.222222222222222	0.277227722772277	0.279411764705882
2L.2507250087230	0.00833333333333333	0	0.0296296296296296	0.0697674418604651	0.018018018018018	0	0
2L.3434346477748	0.0469483568075117	0.116666666666667	0.0192307692307692	0	0.0517241379310345	0.0746268656716418	0.0727272727272727
2L.1431497819299	0.139194139194139	0.169230769230769	0.139344262295082	0.0821917808219178	0.211678832116788	0.109756097560976	0.213333333333333
2L.215117896232	0.139393939393939	0.105263157894737	0.153153153153153	0.134328358208955	0.174418604651163	0.223404255319149	0.157894736842105
2L.1556135248497	0.10377358490566	0.171641791044776	0.285714285714286	0.190217391304348	0.148148148148148	0.162790697674419	0.181208053691275
2L.3788625049993	0.0133333333333333	0.0150375939849624	0	0	0	0	0
2L.7458542034312	0.018018018018018	0	0	0	0.0169491525423729	0	0.0153846153846154
2L.587398549908	0.0335195530726257	0	0	0.0149253731343284	0	0	0
2L.1285559362966	0.283870967741935	0.361111111111111	0.421052631578947	0.344827586206897	0.361344537815126	0.327102803738318	0.361111111111111
2L.6167523299359	0.300813008130081	0.245283018867925	0.46875	0.361111111111111	0.483870967741935	0.26984126984127	0.297872340425532
2L.7375662372853	0.120192307692308	0.046875	0.0571428571428571	0.0145631067961165	0.0559440559440559	0.0882352941176471	0.114864864864865
2L.6409166519125	0.0100502512562814	0	0	0	0	0	0
2L.1569562521681	0.00956937799043062	0.0280373831775701	0.0153846153846154	0	0.00892857142857143	0	0
2L.341785937423	0.130434782608696	0.138888888888889	0.0869565217391304	0.188034188034188	0.127450980392157	0.105263157894737	0.218390804597701
2L.295316650003	0.125435540069686	0.0743801652892562	0.1625	0.153409090909091	0.1	0.141975308641975	0.107142857142857
2L.9217884407380	0.0463917525773196	0.0194174757281553	0.050314465408805	0.0851063829787234	0.0121951219512195	0.038961038961039	0.0540540540540541
2L.7834550218019	0.0241545893719807	0.094017094017094	0	0	0	0	0
2L.858454750572	0.0201342281879195	0.00714285714285714	0	0	0	0	0
2L.4528181999759	0.166666666666667	0.186046511627907	0.212121212121212	0.152173913043478	0.136	0.0852713178294574	0.079136690647482
2L.2318945332033	0.182539682539683	0.145038167938931	0.126984126984127	0.0880503144654088	0	0.119565217391304	0.0462962962962963
2L.4983169986990	0.0952380952380952	0.103092783505155	0.0480769230769231	0.0967741935483871	0.0481927710843374	0.0543478260869565	0.02
2L.529763830402	0.0821917808219178	0.134615384615385	0.138461538461538	0.176470588235294	0.257425742574257	0.175438596491228	0.378048780487805
2L.1193256351513	0.0875576036866359	0.0258620689655172	0.0683229813664596	0.111111111111111	0.117647058823529	0.0777777777777778	0.126436781609195
2L.1687107126773	0.198019801980198	0.296	0.269005847953216	0.207547169811321	0.404761904761905	0.355555555555556	0.304878048780488
2L.3541518668414	0.322916666666667	0.204225352112676	0.210526315789474	0.116279069767442	0.188034188034188	0.188679245283019	0.231578947368421
2L.3872214063083	0.0984848484848485	0.0769230769230769	0.0265486725663717	0.0185185185185185	0	0	0
2L.8113801433861	0.0153846153846154	0	0	0	0	0	0
2L.6844962658109	0.226519337016575	0.288461538461538	0.10126582278481	0.344444444444444	0.339622641509434	0.313253012048193	0.292134831460674
